,fpr,thresholds,tpr
0,0.0,1.0,0.08771929824561403
1,0.002680965147453083,0.99999994,0.09473684210526316
2,0.002680965147453083,0.9999999,0.11929824561403508
3,0.002680965147453083,0.9999998,0.12280701754385964
4,0.002680965147453083,0.99999976,0.1368421052631579
5,0.002680965147453083,0.9999997,0.14035087719298245
6,0.005361930294906166,0.99999964,0.14736842105263157
7,0.005361930294906166,0.9999995,0.1543859649122807
8,0.00804289544235925,0.9999994,0.17192982456140352
9,0.00804289544235925,0.99999917,0.17894736842105263
10,0.00804289544235925,0.999999,0.1824561403508772
11,0.010723860589812333,0.99999887,0.1824561403508772
12,0.010723860589812333,0.9999982,0.19298245614035087
13,0.013404825737265416,0.9999981,0.19298245614035087
14,0.013404825737265416,0.999998,0.2
15,0.013404825737265416,0.9999968,0.21403508771929824
16,0.013404825737265416,0.9999957,0.22807017543859648
17,0.013404825737265416,0.9999929,0.24912280701754386
18,0.0160857908847185,0.9999916,0.24912280701754386
19,0.0160857908847185,0.9999888,0.2596491228070175
20,0.0160857908847185,0.99998856,0.26666666666666666
21,0.0160857908847185,0.9999683,0.3157894736842105
22,0.01876675603217158,0.9999638,0.3157894736842105
23,0.01876675603217158,0.99995613,0.3298245614035088
24,0.01876675603217158,0.9999523,0.3368421052631579
25,0.021447721179624665,0.99995154,0.3368421052631579
26,0.021447721179624665,0.9999159,0.37543859649122807
27,0.024128686327077747,0.99990976,0.37543859649122807
28,0.024128686327077747,0.99989724,0.37894736842105264
29,0.024128686327077747,0.9998902,0.38596491228070173
30,0.02680965147453083,0.9998783,0.38596491228070173
31,0.02680965147453083,0.99985135,0.40350877192982454
32,0.029490616621983913,0.99984896,0.40350877192982454
33,0.029490616621983913,0.99976635,0.43508771929824563
34,0.032171581769437,0.9997648,0.43508771929824563
35,0.032171581769437,0.999634,0.47368421052631576
36,0.03485254691689008,0.999625,0.47368421052631576
37,0.03485254691689008,0.9994409,0.5087719298245614
38,0.03753351206434316,0.9993829,0.5087719298245614
39,0.03753351206434316,0.9991134,0.5333333333333333
40,0.040214477211796246,0.99905396,0.5333333333333333
41,0.040214477211796246,0.9971303,0.6
42,0.04289544235924933,0.9970081,0.6
43,0.04289544235924933,0.9965077,0.6210526315789474
44,0.045576407506702415,0.996361,0.6210526315789474
45,0.045576407506702415,0.99582416,0.6280701754385964
46,0.04825737265415549,0.9958051,0.6280701754385964
47,0.04825737265415549,0.9947959,0.6421052631578947
48,0.05093833780160858,0.99473375,0.6421052631578947
49,0.05093833780160858,0.99322,0.656140350877193
50,0.05361930294906166,0.9931782,0.656140350877193
51,0.05361930294906166,0.98812526,0.6947368421052632
52,0.05630026809651475,0.9871272,0.6947368421052632
53,0.05630026809651475,0.9760208,0.7333333333333333
54,0.058981233243967826,0.9745434,0.7333333333333333
55,0.058981233243967826,0.97278106,0.7368421052631579
56,0.06166219839142091,0.96545136,0.7368421052631579
57,0.06166219839142091,0.9641487,0.743859649122807
58,0.064343163538874,0.96394295,0.743859649122807
59,0.064343163538874,0.9430557,0.7894736842105263
60,0.06702412868632708,0.9410357,0.7894736842105263
61,0.06702412868632708,0.93567765,0.7929824561403509
62,0.06970509383378017,0.93540215,0.7929824561403509
63,0.06970509383378017,0.91846716,0.8105263157894737
64,0.07238605898123325,0.91615677,0.8105263157894737
65,0.07238605898123325,0.91492987,0.8210526315789474
66,0.0777479892761394,0.9074396,0.8210526315789474
67,0.0777479892761394,0.8372266,0.8596491228070176
68,0.08042895442359249,0.8238851,0.8596491228070176
69,0.08042895442359249,0.78056675,0.8912280701754386
70,0.08579088471849866,0.7689215,0.8912280701754386
71,0.08579088471849866,0.76639915,0.8947368421052632
72,0.08847184986595175,0.76497215,0.8947368421052632
73,0.08847184986595175,0.75100756,0.9192982456140351
74,0.09115281501340483,0.7494604,0.9192982456140351
75,0.09115281501340483,0.74670994,0.9228070175438596
76,0.10455764075067024,0.713065,0.9228070175438596
77,0.10455764075067024,0.6710118,0.9403508771929825
78,0.12332439678284182,0.610006,0.9403508771929825
79,0.12332439678284182,0.5915034,0.9473684210526315
80,0.13136729222520108,0.56092364,0.9473684210526315
81,0.13136729222520108,0.5393883,0.9543859649122807
82,0.1447721179624665,0.5001364,0.9543859649122807
83,0.1447721179624665,0.49249664,0.9578947368421052
84,0.14745308310991956,0.4906662,0.9578947368421052
85,0.14745308310991956,0.48436844,0.9614035087719298
86,0.1742627345844504,0.43481824,0.9614035087719298
87,0.1742627345844504,0.43334106,0.9649122807017544
88,0.18498659517426275,0.41227734,0.9649122807017544
89,0.18498659517426275,0.39364126,0.968421052631579
90,0.19302949061662197,0.38127232,0.968421052631579
91,0.19302949061662197,0.36276025,0.9754385964912281
92,0.20911528150134048,0.33937398,0.9754385964912281
93,0.20911528150134048,0.33835474,0.9789473684210527
94,0.22788203753351208,0.28358856,0.9789473684210527
95,0.22788203753351208,0.28115058,0.9824561403508771
96,0.23056300268096513,0.27368855,0.9824561403508771
97,0.23056300268096513,0.2721374,0.9859649122807017
98,0.23324396782841822,0.27171293,0.9859649122807017
99,0.23324396782841822,0.26132113,0.9894736842105263
100,0.2546916890080429,0.24437597,0.9894736842105263
101,0.2546916890080429,0.2428514,0.9929824561403509
102,0.30294906166219837,0.16964558,0.9929824561403509
103,0.30294906166219837,0.16812293,0.9964912280701754
104,0.47989276139410186,0.0066483365,0.9964912280701754
105,0.47989276139410186,0.006323653,1.0
106,1.0,1.4985714e-14,1.0
