,fpr,thresholds,tpr
0,0.0,2.0,0.0
1,0.14340490797546013,1.0,0.6270218839200761
2,0.14340490797546013,0.7270634004228556,0.6336822074215034
3,0.1464723926380368,0.7210309088296055,0.6336822074215034
4,0.1464723926380368,0.7121903795578733,0.6403425309229306
5,0.14877300613496933,0.7075376908622345,0.6403425309229306
6,0.14877300613496933,0.706657486423748,0.6431969552806851
7,0.1495398773006135,0.7051083034230997,0.6431969552806851
8,0.1495398773006135,0.7030408183710308,0.6460513796384396
9,0.15030674846625766,0.7028559658675313,0.6460513796384396
10,0.15030674846625766,0.6995959262687189,0.6498572787821123
11,0.15107361963190183,0.6994836315136416,0.6498572787821123
12,0.15107361963190183,0.6965875700029802,0.6546146527117032
13,0.1526073619631902,0.6959041610235553,0.6546146527117032
14,0.1526073619631902,0.6946655247969847,0.6584205518553758
15,0.15337423312883436,0.6945737914108722,0.6584205518553758
16,0.15337423312883436,0.6937893234123131,0.6603235014272122
17,0.15414110429447853,0.6936259944839431,0.6603235014272122
18,0.15414110429447853,0.6933782992268355,0.6631779257849667
19,0.1549079754601227,0.6933377850943635,0.6631779257849667
20,0.1549079754601227,0.6928695215049203,0.665080875356803
21,0.15644171779141106,0.6922764047835755,0.665080875356803
22,0.15644171779141106,0.6920606451942922,0.6660323501427212
23,0.1579754601226994,0.6919292084670242,0.6660323501427212
24,0.1579754601226994,0.6913030053509647,0.6707897240723121
25,0.15874233128834356,0.6912746036487739,0.6707897240723121
26,0.15874233128834356,0.6903454532634724,0.6745956232159848
27,0.15950920245398773,0.6902581198870062,0.6745956232159848
28,0.15950920245398773,0.6900779246105779,0.6755470980019029
29,0.1602760736196319,0.6899211572104871,0.6755470980019029
30,0.1602760736196319,0.6891172640606344,0.6784015223596574
31,0.16180981595092025,0.6889438736798785,0.6784015223596574
32,0.16180981595092025,0.6874633400347582,0.6860133206470028
33,0.16257668711656442,0.6871896321558001,0.6860133206470028
34,0.16257668711656442,0.6854016635353618,0.6907706945765937
35,0.16411042944785276,0.6852154586690972,0.6907706945765937
36,0.16411042944785276,0.6847359391762703,0.69267364414843
37,0.16717791411042945,0.683684887891049,0.69267364414843
38,0.16717791411042945,0.6829079116418498,0.6964795432921027
39,0.1687116564417178,0.6827671676563648,0.6964795432921027
40,0.1687116564417178,0.6817958633987123,0.70313986679353
41,0.16947852760736196,0.6815659777875103,0.70313986679353
42,0.16947852760736196,0.681435491953237,0.7040913415794482
43,0.17101226993865032,0.6814133302948457,0.7040913415794482
44,0.17101226993865032,0.6804381431783474,0.7069457659372027
45,0.17177914110429449,0.6803582146615136,0.7069457659372027
46,0.17177914110429449,0.6803389675185774,0.7078972407231209
47,0.17254601226993865,0.6802320785398563,0.7078972407231209
48,0.17254601226993865,0.6799704043398976,0.7098001902949572
49,0.17331288343558282,0.6798884974485887,0.7098001902949572
50,0.17331288343558282,0.6791158223777644,0.7117031398667936
51,0.17484662576687116,0.6789802496415064,0.7117031398667936
52,0.17484662576687116,0.6789746058443008,0.7126546146527117
53,0.17638036809815952,0.678885538114016,0.7126546146527117
54,0.17638036809815952,0.678789459233143,0.7136060894386299
55,0.17714723926380369,0.67871475512878,0.7136060894386299
56,0.17714723926380369,0.6787046435646685,0.7145575642245481
57,0.17868098159509202,0.6786053901115006,0.7145575642245481
58,0.17868098159509202,0.6783855056275769,0.7155090390104663
59,0.18098159509202455,0.6781690662345524,0.7155090390104663
60,0.18098159509202455,0.6780640514133426,0.7164605137963844
61,0.18404907975460122,0.6779070461411874,0.7164605137963844
62,0.18404907975460122,0.6777078092706489,0.7183634633682208
63,0.1848159509202454,0.6774668432890304,0.7183634633682208
64,0.1848159509202454,0.6773224263420583,0.7193149381541389
65,0.18558282208588958,0.6772582486340595,0.7193149381541389
66,0.18558282208588958,0.6770693117399906,0.7221693625118935
67,0.1901840490797546,0.6760059143645537,0.7221693625118935
68,0.1901840490797546,0.6756968139534507,0.7259752616555661
69,0.19095092024539878,0.6756058036359625,0.7259752616555661
70,0.19095092024539878,0.6755528402235759,0.7269267364414843
71,0.19325153374233128,0.6753743187234559,0.7269267364414843
72,0.19325153374233128,0.6749536255145232,0.7297811607992388
73,0.19478527607361965,0.6749123486550684,0.7297811607992388
74,0.19478527607361965,0.6746613447180783,0.730732635585157
75,0.19785276073619631,0.6744472743108652,0.730732635585157
76,0.19785276073619631,0.6743768068774967,0.7316841103710752
77,0.19861963190184048,0.6743757455732956,0.7316841103710752
78,0.19861963190184048,0.6741797866790115,0.7335870599429115
79,0.20015337423312884,0.6740776130818064,0.7335870599429115
80,0.20015337423312884,0.6740740382888364,0.7345385347288297
81,0.20398773006134968,0.6738571531423471,0.7345385347288297
82,0.20398773006134968,0.6737194338183771,0.736441484300666
83,0.2062883435582822,0.6735196213289028,0.736441484300666
84,0.2062883435582822,0.6733820459154889,0.7383444338725024
85,0.20782208588957055,0.6733191735777315,0.7383444338725024
86,0.20782208588957055,0.6732487064378656,0.7392959086584205
87,0.2085889570552147,0.6731643265699855,0.7392959086584205
88,0.2085889570552147,0.6731632210441744,0.7402473834443387
89,0.2093558282208589,0.6730591057236772,0.7402473834443387
90,0.2093558282208589,0.6729035071611734,0.7421503330161751
91,0.21012269938650308,0.6728864808420378,0.7421503330161751
92,0.21012269938650308,0.6726588355400687,0.7459562321598477
93,0.21088957055214724,0.6723638475845399,0.7459562321598477
94,0.21088957055214724,0.6723554906154854,0.7469077069457659
95,0.2147239263803681,0.6719379089283815,0.7469077069457659
96,0.2147239263803681,0.6717842903577703,0.7497621313035204
97,0.21855828220858894,0.6712231431230932,0.7497621313035204
98,0.21855828220858894,0.6711207229035758,0.7516650808753568
99,0.21932515337423314,0.6707780305309577,0.7516650808753568
100,0.21932515337423314,0.6706104271857821,0.7526165556612749
101,0.22085889570552147,0.6705002209640532,0.7526165556612749
102,0.22085889570552147,0.6703920199660551,0.7535680304471931
103,0.22162576687116564,0.6699580289173612,0.7535680304471931
104,0.22162576687116564,0.669813893496962,0.7545195052331113
105,0.2223926380368098,0.6697856832340009,0.7545195052331113
106,0.2223926380368098,0.6694572043017866,0.7573739295908658
107,0.22315950920245398,0.6694482564044704,0.7573739295908658
108,0.22315950920245398,0.6692585396963903,0.758325404376784
