,fpr,thresholds,tpr
0,0.0,0.9862351902268012,0.0005359056806002144
1,0.0,0.9823167915848794,0.01714898177920686
2,0.00043554006968641115,0.9822490909086,0.01714898177920686
3,0.00043554006968641115,0.9805243325209975,0.024115755627009645
4,0.0008710801393728223,0.9802570695766011,0.024115755627009645
5,0.0008710801393728223,0.9749603346435007,0.060557341907824226
6,0.0013066202090592336,0.9747161093000419,0.060557341907824226
7,0.0013066202090592336,0.9731116538836343,0.06966773847802786
8,0.0017421602787456446,0.9730943393690096,0.06966773847802786
9,0.0017421602787456446,0.9688231436488232,0.09753483386923902
10,0.0021777003484320556,0.9687591908313443,0.09753483386923902
11,0.0021777003484320556,0.9680711968453353,0.10182207931404073
12,0.002613240418118467,0.9679466143790211,0.10182207931404073
13,0.002613240418118467,0.9590170675122768,0.1382636655948553
14,0.003048780487804878,0.958967225191579,0.1382636655948553
15,0.003048780487804878,0.9500327753579534,0.16613076098606644
16,0.003484320557491289,0.9499367474329221,0.16613076098606644
17,0.003484320557491289,0.9493111473033106,0.17041800643086816
18,0.0039198606271777,0.9492560666075526,0.17041800643086816
19,0.0039198606271777,0.949161052781444,0.17095391211146838
20,0.004355400696864111,0.9490747861941142,0.17095391211146838
21,0.004355400696864111,0.947666895243095,0.17416934619506966
22,0.004790940766550522,0.9474962380453099,0.17416934619506966
23,0.004790940766550522,0.9464652789736011,0.17792068595927116
24,0.005226480836236934,0.9462765650629349,0.17792068595927116
25,0.005226480836236934,0.9448081177182684,0.18006430868167203
26,0.005662020905923345,0.9447389401898059,0.18006430868167203
27,0.005662020905923345,0.9447188544039009,0.18060021436227225
28,0.006097560975609756,0.9442394369930699,0.18060021436227225
29,0.006097560975609756,0.936767032784042,0.20364415862808147
30,0.006533101045296167,0.9365235725793805,0.20364415862808147
31,0.006533101045296167,0.9359972972797846,0.20685959271168275
32,0.006968641114982578,0.9359933965780048,0.20685959271168275
33,0.006968641114982578,0.9331296113580521,0.21811361200428725
34,0.007404181184668989,0.9331232360889726,0.21811361200428725
35,0.007404181184668989,0.9316088068018055,0.2207931404072883
36,0.0078397212543554,0.9313847791893594,0.2207931404072883
37,0.0078397212543554,0.9310254554174968,0.22186495176848875
38,0.008275261324041812,0.9305662753765461,0.22186495176848875
39,0.008275261324041812,0.9228471497430195,0.2395498392282958
40,0.008710801393728223,0.9227676429654186,0.2395498392282958
41,0.008710801393728223,0.9212926954205667,0.2422293676312969
42,0.009146341463414634,0.9212806699588902,0.2422293676312969
43,0.009146341463414634,0.915782779963701,0.25241157556270094
44,0.009581881533101045,0.9150120651478397,0.25241157556270094
45,0.009581881533101045,0.9133236843075663,0.2572347266881029
46,0.010017421602787456,0.913205275003683,0.2572347266881029
47,0.010017421602787456,0.9110249955174057,0.2620578778135048
48,0.010452961672473868,0.9109992961007106,0.2620578778135048
